,TrackID,Age,Frame,is_Team_A,is_Team_B,is_Basketball,state_tentative,state_confirmed,time_since_start,OcclusionFrequency,DetectionConsistency,prev_vel_y,prev_vel_height,Normalized_Time_Frame,Temporal_TrackID,pos_x_rolling_avg,pos_y_rolling_avg,aspect_ratio_rolling_avg,height_rolling_avg,vel_x_rolling_avg,vel_y_rolling_avg,vel_aspect_rolling_avg,vel_height_rolling_avg,feature_mean_rolling_avg,feature_std_rolling_avg,feature_max_rolling_avg,cov_determinant_rolling_avg,prev_vel_x_rolling_avg,prev_vel_aspect_rolling_avg,accel_x_rolling_avg,accel_y_rolling_avg,accel_aspect_rolling_avg,accel_height_rolling_avg,distance,rank
31,10,5,4,True,False,False,False,True,0.13333333333333333,0.0,1.0,0.5800996734834164,0.6049708208156359,0.05333333333333334,0.7421259842519684,0.0710947252300636,0.9643722866651145,0.008373755490848612,0.9642492129280105,0.5823743712807706,0.8214188430216232,0.7864976888902512,0.8102733285892605,0.8524139245882117,0.9496941727126775,0.7817579531663446,0.0019793923475351044,0.5848247652786452,0.790236964593726,0.6949181401883603,0.12242238555832453,0.8653430622020415,0.11331264183967071,0.00012363,2
32,11,2,4,False,True,False,True,False,0.13333333333333333,0.0,1.0,0.7386492524488744,0.7355399012396837,0.05333333333333334,0.8159448818897637,0.06864039119678217,0.9653994165902025,0.00801432813977988,0.9650504085584128,0.5798108853492429,0.8199798745670692,0.7857545975866365,0.808248037237083,0.8260001934194082,0.9533244256930327,0.7917255237451006,0.002037644714473556,0.5821627128362121,0.7894928847858711,0.6948937442545756,0.11995227465203101,0.8652020390352237,0.10808052717153191,0.00276456,3
33,7,5,4,True,False,False,False,True,0.13333333333333333,0.0,1.0,0.8996276565274675,0.9149659863945578,0.05333333333333334,0.5206692913385826,0.07588017663205635,0.9622153138224299,0.009093576395542716,0.9627289955780163,0.587260856439671,0.8237653280913602,0.787931649832387,0.8157227517177821,0.8946372600380288,0.9436792269848815,0.7506117820265401,0.0018679068079116591,0.5887487329654241,0.7916582141860457,0.694736392526956,0.12488607023981699,0.8655112291231916,0.09293287693534018,0.00514458,4
34,6,5,4,False,True,False,False,True,0.13333333333333333,0.0,1.0,0.8894999140745832,0.9190061811526641,0.05333333333333334,0.4468503937007874,0.07815162100876388,0.9612326928607624,0.00944849480134715,0.962020245597276,0.5889570552147239,0.8260238228961903,0.7886128305456233,0.8194457600821269,0.9057826226735671,0.9420699742863903,0.747368839902115,0.0018114980249837873,0.5870951888521435,0.7923234477603074,0.6940562201962152,0.12689289834647227,0.8655163129825741,0.09178093567486725,0.00761945,5
35,5,5,4,True,False,False,False,True,0.13333333333333333,0.0,1.0,0.7176548089591568,0.6110017611105356,0.05333333333333334,0.37303149606299213,0.08005728607232368,0.9601507826730029,0.009796005654217364,0.9612601369222791,0.5873043487159544,0.8277337826453244,0.7892626454159887,0.8231778677336942,0.9054782406105926,0.9421166321839234,0.7474384736287127,0.0017541720343330295,0.5850628141989782,0.7929686755738066,0.6939829915515446,0.12759277126534027,0.8656382119192884,0.09733327419243674,0.00980118,6
36,4,5,4,False,True,False,False,True,0.13333333333333333,0.0,1.0,0.8460594603883829,0.8807590041092579,0.05333333333333334,0.2992125984251969,0.08194456540321202,0.9590380585874909,0.010142872372049826,0.9604229902058969,0.5852730035766001,0.8293889824955537,0.7898929182167121,0.8266992918888021,0.9009383247286699,0.9427900390595947,0.7454290432325965,0.0016956793350577219,0.5826695266665984,0.7936012947145564,0.6939092329481173,0.12816697991789194,0.8658481010254373,0.10573545949722857,0.01198329,7
37,3,5,4,True,False,False,False,True,0.13333333333333333,0.0,1.0,0.61838803918199,0.6220052488000276,0.05333333333333334,0.22539370078740154,0.08382055524912668,0.9578260452758871,0.010492959765071072,0.9594317674067456,0.5828809283810127,0.8304312927080408,0.790510874586989,0.8293664329627513,0.893832422722901,0.9438573162641206,0.7456876827885324,0.0016362294638072928,0.5800279515506456,0.7942293747331164,0.6938601555030306,0.12856692014230386,0.8661558236351284,0.11460751817346479,0.01420279,8
38,2,5,4,True,False,False,False,True,0.13333333333333333,0.0,1.0,0.6892283897576903,0.6915138644290204,0.05333333333333334,0.15157480314960628,0.08570138344574435,0.9564359961106015,0.010851098846064292,0.9583172837413783,0.5802406913736906,0.8300922025648226,0.791124397042305,0.8313136804283664,0.8890521111811042,0.9445802409924777,0.7363070250482462,0.001575551056336858,0.5783488107792647,0.7948626663364128,0.6940421782472745,0.12836318901264834,0.8665965304532842,0.13383476136601807,0.01651405,9
39,1,5,4,False,True,False,False,True,0.13333333333333333,0.0,1.0,0.7915621240763018,0.8072930695120688,0.05333333333333334,0.07775590551181101,0.0877141373381975,0.9547651980991247,0.011223086830369294,0.9569151913881739,0.5785624011829897,0.8273619301694282,0.7917430102888722,0.8311082465206893,0.8896998682694529,0.9444822981966583,0.7223603843781707,0.0015172162725569554,0.579736149648302,0.7954924275113393,0.6946667368339161,0.12515934400793477,0.8669534991603761,0.1200999628925196,0.01908548,10
40,0,5,4,False,True,False,False,True,0.13333333333333333,0.0,1.0,0.7869118405224265,0.8151714492903761,0.05333333333333334,0.003937007874015748,0.09006364043958029,0.9534744381599309,0.011603448570165154,0.9556928544648682,0.5799490372856725,0.8274859590002809,0.7923581749349144,0.8323842465673522,0.9027449098422453,0.9425005875329906,0.6954817659113066,0.0014576257829742745,0.5821985481575526,0.79610487277569,0.6948796035320649,0.1262936602953028,0.8671757848701299,0.1426014930116409,0.02176577,11
41,9,6,5,False,False,True,False,True,0.16666666666666666,0.0,1.0,0.22687747035573125,0.22887530646776488,0.06666666666666667,0.6692913385826771,0.04706317488272376,0.9767549085397864,0.004509159975982353,0.9785149462360068,0.5800061741976527,0.8201640456800525,0.7775545918937086,0.8238424656735223,0.7546542286533757,0.9624636610608905,0.8707299604082526,0.002759774375954563,0.5804801591770845,0.781277353815048,0.694527154879748,0.1228261173526898,0.8641732524783851,0.16432270100526142,0.0,0
42,10,6,5,True,False,False,False,True,0.16666666666666666,0.0,1.0,0.5298963166638024,0.5643927621810145,0.06666666666666667,0.7431102362204723,0.04743325495205194,0.9766773031676688,0.004509589399340857,0.9784961147147793,0.5832902674519154,0.8191984929326969,0.7775446292699695,0.8234641453086174,0.7608720499528231,0.9617295979184517,0.8750571991325626,0.00276545800175419,0.581105570856669,0.781244627304445,0.6939690049640335,0.121691688826377,0.8640625109174243,0.1377804079609617,0.00037813,2
43,11,3,5,False,True,False,True,False,0.16666666666666666,0.0,1.0,0.7160394111244772,0.7207407023723195,0.06666666666666667,0.8169291338582676,0.04547307780390488,0.9784439666388198,0.004158213736244094,0.9801652722781176,0.584912273520367,0.8235212487129084,0.776623688710705,0.8264826588583895,0.7455678859880711,0.9635514844274029,0.8925253168334557,0.002850753973146379,0.5830790731962036,0.7803273883908307,0.6940444283197156,0.12607175172085744,0.8640225384568466,0.15958637863965897,0.00231977,3
44,7,6,5,True,False,False,False,True,0.16666666666666666,0.0,1.0,0.922460903935384,0.9394316102075349,0.06666666666666667,0.5216535433070866,0.05163100802198547,0.9735342855968994,0.005208153847788957,0.9755943484892842,0.5821108592538771,0.8123750351024993,0.7793234502646116,0.8202510470013182,0.7706150508337564,0.9605536730814208,0.8396832660207307,0.0026012019487334837,0.5832531304712857,0.7830278298624925,0.6946596530961416,0.11487562657680883,0.8642184679460745,0.12865348428043855,0.00558905,4
45,6,6,5,False,True,False,False,True,0.16666666666666666,0.0,1.0,0.907704645700865,0.9349252391311855,0.06666666666666667,0.44783464566929126,0.05393212761633814,0.972476341774059,0.005555986768178055,0.9744182343908088,0.5834642365570489,0.8126001591313302,0.7801824802334976,0.8205712719170332,0.7821064420235699,0.9591542080623898,0.8346497423552117,0.002520071099068293,0.5838981662554137,0.7838872369970961,0.694526372589849,0.11582627045269346,0.8643007787561594,0.1573085669363392,0.00809251,5
46,5,6,5,True,False,False,False,True,0.16666666666666666,0.0,1.0,0.7216933035458555,0.6323975275389344,0.06666666666666667,0.374015748031496,0.05614357644432833,0.9713396513236279,0.005903175553529396,0.9728980170408148,0.5841089455937206,0.8122065431058691,0.7810219681327415,0.8180763173551405,0.7855863453843724,0.9587018538492216,0.8364104808706203,0.002443113392706362,0.5851114478493689,0.7847389108124131,0.6946402490517236,0.11471928704700125,0.8644494564152255,0.144292411812913,0.01057254,6
47,4,6,5,False,True,False,False,True,0.16666666666666666,0.0,1.0,0.8607320845506101,0.8828343520149177,0.06666666666666667,0.30019685039370075,0.05840469900620276,0.9705145236171406,0.006254873284145035,0.9715575551207185,0.5853216125912697,0.8143466254797342,0.7818539019546448,0.8167971675552081,0.7891152224575301,0.9582482810804982,0.8259057358295367,0.0023656789721183845,0.5832147354841353,0.7855688977106012,0.6940086557956913,0.11754793819617398,0.8645118154727941,0.16880054830177046,0.01294498,7
48,3,6,5,True,False,False,False,True,0.16666666666666666,0.0,1.0,0.5599358423555021,0.586347940191305,0.06666666666666667,0.2263779527559055,0.060331975369569364,0.9694908174584698,0.006604638609647405,0.969970571468191,0.5834258610191518,0.8151034353645981,0.7826646515161798,0.8132697938661472,0.7882819451380227,0.958353918930662,0.8260350556075045,0.002294183535285947,0.5815739896999048,0.7863884614393164,0.6940560237599152,0.1166175811409501,0.8646560572711727,0.14643977206099237,0.01512706,8
49,2,6,5,True,False,False,False,True,0.16666666666666666,0.0,1.0,0.6975895056424357,0.7032908594910046,0.06666666666666667,0.15255905511811024,0.06230957058024727,0.9687033511825691,0.00695762461033856,0.9686763323729257,0.5817859463663481,0.8179420574744922,0.7834652194952124,0.8118030587603972,0.7965354142200107,0.957321324000934,0.8315560153592105,0.002223602701568444,0.580545004044272,0.787188523754179,0.6941725621485171,0.11933855050521602,0.8647517910916188,0.1612214327910263,0.01724181,9
50,1,6,5,False,True,False,False,True,0.16666666666666666,0.0,1.0,0.8137801455003724,0.8276494354086812,0.06666666666666667,0.07874015748031496,0.06437038542301701,0.9676419835933112,0.007309966475991962,0.9672485606725936,0.5807574819507052,0.8188090892071516,0.7842467380618208,0.8090015282136233,0.8039614771613525,0.9563446588667892,0.8206832063346794,0.0021595528203450865,0.5798564539413734,0.7879679078457326,0.6942365786112492,0.1193351552742698,0.8648447676442,0.1299419054418783,0.01955978,10
51,0,6,5,False,True,False,False,True,0.16666666666666666,0.0,1.0,0.7857696053159191,0.808650160571843,0.06666666666666667,0.004921259842519685,0.06647893865938978,0.9666593626316438,0.007661342139088725,0.966211115048611,0.5800692806377501,0.8204560984742114,0.7850080576824966,0.8091310180702511,0.8107565884856279,0.9554249176206242,0.8019815769054768,0.002096035647304889,0.5795979276945602,0.7887321615299867,0.6943183648281976,0.12115386323574058,0.8649826596955933,0.14167149564655748,0.0218836,11
52,9,7,6,False,False,True,False,True,0.2,0.0,1.0,0.16134501919000976,0.18615974308505134,0.08,0.670275590551181,0.025424457755284825,0.9914542790232679,0.0006486439830218869,0.9925786686799274,0.5964778078528288,0.8242230646822054,0.7664681623009938,0.817464798590777,0.6653482068376536,0.9725021330307855,0.9937163851474577,0.0038108212048747645,0.5882487449105311,0.7700433065880035,0.6926847657920423,0.130104696677107,0.8631004523499799,0.11510190739879374,0.0,0
53,10,7,6,True,False,False,False,True,0.2,0.0,1.0,0.5211433808787306,0.5527987844884147,0.08,0.7440944881889763,0.025049754373062644,0.9913002095345047,0.0006563736034749836,0.99248108716084,0.5925848227305985,0.8229338668913228,0.7664806976902039,0.8169235076585668,0.6638241594695797,0.9726558780205279,0.9889481328213596,0.0038151209559774864,0.5877607019627518,0.7700750244047865,0.693417814992721,0.12661728688024193,0.8631762189578887,0.08834374792425582,0.00040514,2
54,11,4,6,False,True,False,True,False,0.2,0.0,1.0,0.7185667640488056,0.7224474256707759,0.08,0.8179133858267716,0.02326182250994281,0.992731343896794,0.00032657646414309405,0.9934620382211403,0.5946826854689745,0.8243730693625386,0.7654339653213109,0.8155369162748918,0.6555453970542919,0.9734802757730163,1.0,0.0039013498880890495,0.5923783390840492,0.7690009336021688,0.6939216127300045,0.129264755676601,0.8630514389585275,0.11732617304499643,0.00251155,3
55,7,7,6,True,False,False,False,True,0.2,0.0,1.0,0.9237440568253422,0.9341482786007804,0.08,0.5226377952755905,0.02821048760898385,0.989047371232145,0.001339800878535781,0.9911252176324667,0.5832621253907908,0.824966535617336,0.768595346688358,0.8256245260787904,0.6785637855735679,0.9711167018481168,0.9568867755605512,0.003637157385411333,0.5791704635042849,0.7722722957759265,0.6935294753567517,0.12475622661266564,0.8635372117360026,0.09059409707856911,0.00368173,4
